series_name,country_name,category,income_group_numeric,value,year,lag3,lag5,rolling3,rolling5,growth_rate
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.627,2005,0.4199999869,0.45246666579333333,0.34099999999999997,0.36074999672499997,1.971563981042654
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.614,2006,0.185,0.45246666579333333,0.484,0.41139999738000005,-0.020733652312599715
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.218,2007,0.211,0.4199999869,0.48633333333333334,0.371,-0.6449511400651466
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.296,2008,0.627,0.185,0.37599999999999995,0.3932,0.35779816513761453
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.363,2009,0.614,0.211,0.2923333333333333,0.4236,0.22635135135135132
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.578,2010,0.218,0.627,0.4123333333333333,0.4138,0.5922865013774103
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.504,2011,0.296,0.614,0.48166666666666663,0.39180000000000004,-0.12802768166089962
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.71,2012,0.363,0.218,0.5973333333333333,0.4902,0.4087301587301586
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.77,2013,0.578,0.296,0.6613333333333333,0.5850000000000001,0.08450704225352124
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.71,2014,0.504,0.363,0.73,0.6544000000000001,-0.07792207792207795
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.0,2015,0.71,0.578,0.49333333333333335,0.5388,-1.0
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.581,2016,0.77,0.504,0.4303333333333333,0.5542,inf
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.72,2017,0.71,0.71,0.4336666666666666,0.5561999999999999,0.23924268502581758
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.72,2018,0.0,0.77,0.6736666666666666,0.5462,0.0
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.72,2019,0.581,0.71,0.72,0.5481999999999999,0.0
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.74,2020,0.72,0.0,0.7266666666666666,0.6961999999999999,0.0277777777777779
"Community health workers (per 1,000 people)",Afghanistan,Healthcare Resources,1,0.73,2021,0.72,0.581,0.73,0.726,-0.013513513513513487
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.44339085,2002,10.050623473529411,9.602090868000001,9.44339085,9.44339085,0.0
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,8.94125843,2003,10.050623473529411,9.602090868000001,9.192324639999999,9.192324639999999,-0.05317289392930302
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.80847359,2004,10.050623473529411,9.602090868000001,9.397707623333334,9.397707623333334,0.09699028014784727
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.94828892,2005,9.44339085,9.602090868000001,9.56600698,9.5353529475,0.014254545186576761
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,10.62276554,2006,8.94125843,9.602090868000001,10.126509350000001,9.752835465999999,0.0677982540941322
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.90467453,2007,9.80847359,9.44339085,10.15857633,9.845092202,-0.06759925250124654
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,10.25649548,2008,9.94828892,8.94125843,10.26131185,10.108139611999999,0.03552069772049338
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.81848717,2009,10.62276554,9.80847359,9.99321906,10.110142327999998,-0.042705455372559764
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,8.56967163,2010,9.90467453,9.94828892,9.548218093333332,9.834418869999999,-0.1271902196721003
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,8.56190777,2011,10.25649548,10.62276554,8.983355523333332,9.422247316,-0.0009059693690971482
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,7.89716864,2012,9.81848717,9.90467453,8.342916013333335,9.020746138,-0.07763913696071023
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,8.80596447,2013,8.56967163,10.25649548,8.421680293333333,8.730639936,0.11507869103831103
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,9.52887821,2014,8.56190777,9.81848717,8.744003773333334,8.672718144,0.08209364714822676
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,10.10534763,2015,7.89716864,8.56967163,9.480063436666667,8.979853344,0.060497091818744186
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,11.81859016,2016,8.80596447,8.56190777,10.484271999999999,9.631189822,0.16953820815761467
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,12.62081718,2017,9.52887821,7.89716864,11.514918323333333,10.57591953,0.06787840251159039
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,14.20841885,2018,10.10534763,8.80596447,12.88260873,11.656410406000001,0.12579230388630025
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,14.83131981,2019,11.81859016,9.52887821,13.886851946666667,12.716898726,0.04384027290974757
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,15.53361416,2020,12.62081718,10.10534763,14.857784273333332,13.802552032,0.04735211424181407
Current health expenditure (% of GDP),Afghanistan,Healthcare Expenditure,1,21.82794952,2021,14.20841885,11.81859016,17.39762783,15.804423904,0.4052073970144241
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,17.00758553,2002,44.35687367941176,41.05488866066666,17.00758553,17.00758553,0.0
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,17.81492424,2003,44.35687367941176,41.05488866066666,17.411254884999998,17.411254884999998,0.047469331174370355
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,21.42946434,2004,44.35687367941176,41.05488866066666,18.750658036666668,18.750658036666668,0.20289393607884354
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,25.10707283,2005,17.00758553,41.05488866066666,21.450487136666666,20.339761735,0.17161457849113937
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,28.91982269,2006,17.81492424,41.05488866066666,25.152119953333337,22.055773926,0.15185959294482987
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,32.71720505,2007,21.42946434,17.00758553,28.91470019,25.19769783,0.1313072490348659
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,39.96989822,2008,25.10707283,17.81492424,33.86897532,29.628692625999996,0.2216782625201661
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,43.26076889,2009,28.91982269,21.42946434,38.649290719999996,33.994953536,0.08233372654307458
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,46.57987976,2010,32.71720505,25.10707283,43.27018229,38.289514922,0.07672334438714135
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,52.36304855,2011,39.96989822,28.91982269,47.4012324,42.978160093999996,0.12415594071512048
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,52.61354065,2012,43.26076889,32.71720505,50.51882298666666,46.95742721399999,0.004783756999190203
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,56.30554199,2013,46.57987976,39.96989822,53.76071039666667,50.224555968000004,0.07017207537048753
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,60.18957901,2014,52.36304855,43.26076889,56.36955388333333,53.610317992,0.06898143384695277
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,60.05854034,2015,52.61354065,46.57987976,58.851220446666666,56.306050108,-0.0021770989622345027
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,61.48645782,2016,56.30554199,52.36304855,60.57819239,58.13073196199999,0.023775427639705304
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,66.90921783,2017,60.18957901,52.61354065,62.818071996666674,60.989867398,0.08819437974252797
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,71.33430481,2018,60.05854034,56.30554199,66.57666015333334,63.995619962,0.06613568538856729
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,74.23410797,2019,61.48645782,60.18957901,70.82587687,66.80452575400001,0.040650892550557094
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,80.28805542,2020,66.90921783,60.05854034,75.2854894,70.85042877,0.08155210071961227
Current health expenditure per capita (current US$),Afghanistan,Healthcare Expenditure,1,81.31976318,2021,71.33430481,61.48645782,78.61397552333334,74.817089842,0.012850077817963879
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,23.8527209414264,2002,8.950838664337345,8.159391273549309,23.8527209414264,23.8527209414264,0.0
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,1.15839757926285,2003,8.950838664337345,8.159391273549309,12.505559260344626,12.505559260344626,-0.9514354114104024
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,1.59198173537512,2004,8.950838664337345,8.159391273549309,8.867700085354791,8.867700085354791,0.3742964970525773
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,2.57474180121596,2005,23.8527209414264,8.159391273549309,1.7750403719513101,7.2944605143200825,0.6173186814918272
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,3.55761270200921,2006,1.15839757926285,8.159391273549309,2.574778746200097,6.547090951857908,0.3817357143652518
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,4.54042802361367,2007,1.59198173537512,23.8527209414264,3.5575941756129468,2.684632368295362,0.2762569745294088
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,5.52326911153632,2008,2.57474180121596,1.15839757926285,4.5404366123864,3.557606674750056,0.21646441322516985
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,6.50623097581648,2009,3.55761270200921,1.59198173537512,5.523309370322156,4.540456522838328,0.17796740380204734
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,7.48912776202824,2010,4.54042802361367,2.57474180121596,6.5062092831270135,5.523333715000784,0.15107007265268746
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,8.47204996489013,2011,5.52326911153632,3.55761270200921,7.48913623424495,6.5062211675769674,0.1312465528823734
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,9.45510331043046,2012,6.50623097581648,4.54042802361367,8.472093679116277,7.489156224940325,0.11603488525378136
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,10.438080598668,2013,7.48912776202824,5.52326911153632,9.455077957996197,8.472118522366662,0.10396261743149471
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,11.4228587970816,2014,8.47204996489013,6.50623097581648,10.43868090206002,9.455444086619687,0.0943447589913482
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,12.4097077829807,2015,9.45510331043046,7.48912776202824,11.423549059576766,10.439560090810179,0.08639246999632233
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,13.3985580169045,2016,10.438080598668,8.47204996489013,12.410374865655598,11.424861701213052,0.07968360345115943
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,14.3897972416187,2017,11.4228587970816,9.45510331043046,13.399354347167966,12.4118004874507,0.07398103762088337
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,15.3835909488765,2018,12.4097077829807,10.438080598668,14.3906487357999,13.400902557492401,0.06906238431098344
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,16.3799786583271,2019,13.3985580169045,11.4228587970816,15.384455616274101,14.392326529741501,0.06476951400761011
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,17.3792467257484,2020,14.3897972416187,12.4097077829807,16.380938777650666,15.386234318295042,0.061005456006091974
Data from database: Health Nutrition and Population Statistics,Afghanistan,Healthcare Expenditure,1,18.3815591811518,2021,15.3835909488765,13.3985580169045,17.38026152174243,16.3828345511445,0.057672951608334966
Diabetes prevalence (% of population ages 20 to 79),Afghanistan,Health Outcomes,1,44.0,2002,171.4775796686662,174.74125695782172,44.0,44.0,0.0
